47.05,8.31,SLUK
47.05,8.32,SLUW
47.05,9.43,SMELS
47.06,8.31,SLUB
47.08,6.79,SLCF
47.12,9.31,SWAS
47.12,9.55,STRW
47.13,7.25,SBIK
47.15,9.43,SBUB
47.16,9.47,SBUA2
47.17,9.47,SBUH
47.17139,9.45983,SWERG
47.19,8.52,SBAS
47.20475,9.35224,SWIM
47.21,7.52,SOLB
47.21,7.54,SOLZ
47.21,9.55,SMFL
47.25,8.27,HAMIK
47.33,9.4,SAPK
47.37,7.12,MTIA3
47.37,7.17,MTIA2
47.37,7.34,SDES
47.37,8.5,EWZT0
47.38,7.16,MTIA1
47.38,7.17,MTI01
47.38,7.2,MTIA4
47.38,8.53,SZUZ
47.39,8.04,SAARA
47.406963,10.293358,OBER
47.416309,10.97883,ZUGS
47.42,9.31,SGT00
47.42,9.38,STGK
47.42,9.63,SHEK
47.46,8.57,SKLW
47.46,9.03,SWIK
47.48764,7.73226,SLIES
47.497238,11.11313,PART
47.5,7.71,SFRA
47.5,8.65,STIEG
47.51,7.6,SRER
47.51,8.73,SWIS
47.51,9.43,SARE
47.53,7.67,SSCN
47.53,7.72,SAUR
47.53,8.23,SFEL
47.53,8.99,WEIN
47.54,7.58,SBIS2
47.54,7.72,SKAF
47.55,7.6,SBAW
47.55,7.65,SMZW
47.55,7.81,SRFW
47.55,8.34,BOBI
47.56,7.58,SBAT
47.56,7.59,SBAM2
47.56,7.61,SBAV
47.57,7.56,SBAP
47.57,7.58,SBAJ2
47.57,7.59,SBAK
47.57,7.62,SRHB
47.57,8.57,FLACH
47.57775,7.603898,OTER1
47.58,7.59,SBAF
47.58,7.6,OTTER
47.58,7.65,SRHH
47.59,7.65,SRHE
47.620722,7.44,BLOTZ
47.65,9.18,SKRK
47.652401,13.0125,BGLD
47.696972,13.046711,MASC
47.71,8.64,SCHS
47.740501,12.8671,RNON
47.744171,12.729887,RWMO
47.745098,12.824082,RTBE
47.754452,12.849878,RTSH
47.761658,12.864466,RMOA
47.7627,18.394,SRO2
47.805721,12.818837,RNHA
47.8133,18.3133,SRO
48.025799,11.5975,UH5
48.03018,11.638865,MGSBH
48.030544,11.63885,UH3
48.03228,11.53563,UH4
48.057861,11.682068,UH2
48.081493,11.636093,UH1
